ID Predial,Predio,Plano,Comp,Relacion,Inc01,Inc02,Inc03,Inc04,Inc05,Inc06,Inc07,Inc08,Inc09,Inc10,Inc11,Mod1,Mod2,Mod3,Mod4,Mod5,Mod6,Mod7,Mod9,X,Y,Shape_Length,Shape_Area
30302017806700,00014,306152442000,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499506.9307,1094999.101,58.62808456,173.9609835
30303008609700,00017,303255451978,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500475.3329,1095814.951,51.95814428,155.2983292
30304021315900,00046,311185532006,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502555.11,1094631.367,46.83783909,119.5334539
303050072409A0,00006,300058761972,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500067.477,1097498.626,102.4572414,272.789455
30308013005200,00015,309733721991,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,496591.8406,1093315.574,58.09402747,199.4164129
30302007756900,00015,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500681.3926,1094117.844,371.9065511,3481.227922
30303011738300,00023,307734091988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498265.8479,1094986.708,55.94908769,132.349854
30308013050000,00001,309580691991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496559.7967,1093231.77,72.59098121,230.5125818
30307015554100,00020,309721121991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502826.4288,1098887.818,71.42888502,285.6470687
30304021316200,00049,311390632007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502532.7622,1094604.938,51.23160351,124.2632014
30301004168900,00020,304667461982,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501087.8333,1095518.111,52.29035445,157.9908415
30303011604100,00021,307390401988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498466.3864,1095172.617,42.88154181,92.27359358
30302012216100,00010,308580591989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500215.0289,1094140.262,52.01237532,120.124234
30302012208400,00032,308580451989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500213.9456,1094188.11,55.36770009,129.1209064
30302005540600,00004,307656492002,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500040.6562,1095425.642,72.62023167,275.5171527
30305022038300,00005,313526602009,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500052.3828,1097493.948,78.49708674,381.3803194
30305007716300,00024,302922331995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500415.3479,1097656.506,57.9098824,174.6148727
30302017040100,00004,305135051998,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500152.3907,1095205.197,48.55997186,120.9600748
30304021366700,00430,311555652007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502404.4244,1094871.085,9.100102752,4.225219941
30303011736600,00006,307734261988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498291.6455,1095085.588,51.09002956,113.0403086
30302010744800,00005,301770601994,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500040.8359,1095417.165,59.10199927,140.6728922
30306012599200,00008,308336071989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502597.4225,1097482.425,59.004054,201.5411971
30305021601500,00096,312956182008,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499727.9656,1097387.983,57.05654552,164.4081996
30302020846300,00002,311536182007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498974.4177,1094746.904,53.97210804,140.1295966
30306011308400,00013,306931611987,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502626.661,1097546.396,45.90199094,130.1849746
30305007631200,00016,300712772022,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500360.211,1097629.293,93.41860443,269.948375
30306011308500,00014,306931601987,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502634.3474,1097543.077,45.85643451,119.5945218
30304021331300,00126,311480772007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502375.6854,1094855.058,9.09991498,4.22491465
30303011601200,00001,307391671988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498474.1726,1095280.052,46.81599013,136.673103
30308013100900,00005,309538261991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496581.1246,1093147.13,41.85860396,109.2147063
30308013235500,00015,309576481991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496885.7298,1092911.905,55.48964723,176.411337
30302012654300,00006,308209181989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500014.5118,1094283.051,50.35794169,118.1544359
30304021371000,00473,311555482007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502401.6587,1094888.066,9.099974488,4.224919949
30305020724300,00003,309402112004,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500973.2399,1096860.959,83.23612661,252.0016993
30305020445300,00007,310665962006,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500290.3977,1096294.603,55.99601361,159.4974401
30301005598700,00012,305979651999,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501294.3417,1095402.241,68.51172456,127.991242
30303015954400,00030,303606661996,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498374.8636,1095219.31,41.87940223,89.64775664
30302010414300,00028,304328261981,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499292.7546,1095144.233,56.20656646,161.5210131
30301006721400,00027,304132031997,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501386.9808,1095401.467,68.66584308,218.8923945
30302020829700,00021,311539142007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498916.5046,1094743.812,55.14310095,150.2038397
30306015944700,00002,301380861993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502627.2427,1097739.356,48.01696651,126.6026306
30303011610100,00003,307392251988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498414.1221,1095294.752,47.36507825,140.3117981
30306015947100,00002,301382861993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502505.6663,1097783.804,79.01193572,305.7313885
30306015949500,00009,301375581993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502541.7131,1097805.974,52.01103873,143.9691521
30305018436100,00018,304512731997,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501084.7942,1096894.222,58.82678833,126.938678
30304012513100,00021,308221471989,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502911.8784,1094843.359,63.32370607,186.2154606
30304012508800,00012,308219101989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502911.0563,1094864.182,52.81745402,147.6747154
30304021368400,00447,311556112007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502396.8154,1094891.834,9.099914986,4.224914649
30304010334100,00006,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502922.8638,1095696.982,92.29576454,277.510876
30301005027700,00009,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501423.8816,1095681.332,83.83010314,324.6915003
303040091609A0,00008,303840061980,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502752.4541,1096302.683,52.50456286,135.5461534
30304020167600,00007,309940362005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502719.6571,1095495.987,67.42517699,235.9622991
30306010809500,00016,305749311985,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502796.3193,1097540.31,38.17622753,89.02741299
30304021149500,00016,311234492007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502505.3919,1094770.625,53.9794376,138.9752776
30302010442900,00036,304287901981,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499453.9865,1095021.067,57.98115543,180.1014133
30306015937800,00002,301308361993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502488.9783,1097546.824,50.9076661,147.7729616
30302014701500,00004,302251501994,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500169.7335,1094018.035,49.50328614,123.2789721
30308013246100,00009,309844411991,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,497059.0865,1092955.925,44.68319392,123.6503467
30304021351200,00302,311527532007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502395.7933,1094856.863,9.10004316,4.225089675
30305021617100,00212,312959382008,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499802.3221,1097345.868,57.03462436,164.0781637
30304P00048100,00007, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501901.8294,1095071.391,64.0187318,148.6982698
30301P00052600,00010, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501221.3359,1095544.4,85.91652505,175.6591217
30305021619400,00235,312924072008,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499819.4348,1097394.457,56.99754297,164.0415342
30304021368900,00452,311555042007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502411.0579,1094862.436,9.099974488,4.224919949
30305010573400,00016,305393541984,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501003.3245,1097146.379,79.99987818,299.8104592
30302020763200,00005,310087122005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499901.8538,1093978.635,54.13072697,133.1561523
30305010145400,00026,304206991981,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501202.7349,1097974.877,155.7797873,475.0099843
30306007125000,00006,306356151986,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502464.3442,1097201.247,76.20921549,283.3310307
30302014697100,00005,302251491994,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500043.2355,1094059.186,61.50494696,162.2473467
30306012094200,00028,307218481987,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502487.2558,1097389.314,52.17067835,121.2700645
30308013228100,00013,309578851991,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,496720.7445,1092926.645,39.45850845,85.27334469
30302015678900,00019, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499009.5007,1094336.247,86.75727092,459.0448316
30302010442500,00037,304328841981,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499280.2067,1095050.834,55.9449541,159.5679394
30306008753500,00027,303227851978,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502801.8964,1097301.55,68.1004128,222.7276342
30305005823100,00005,301424151993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499504.1548,1097701.645,58.38815666,169.1944259
30301010121900,00002,303007801978,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501421.061,1095887.024,34.01829091,71.71693929
30302018559500,00048,307491272001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500007.8039,1094976.232,59.16015322,214.496377
30302016663000,00007,309564111991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500357.9059,1094215.267,44.496726,117.304837
30303021487800,00030,312527582008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,499756.9377,1095273.289,66.54006567,244.8755058
30304019506700,00011,309044722004,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502209.1891,1094900.318,51.50019476,142.0010342
30301007868500,00030,306397451986,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501416.4866,1095146.22,50.55081287,150.863733
30306015938100,00009,301308301993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502494.834,1097568.887,48.02422197,128.1633181
30306006988100,00006,300184162022,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502174.2872,1097070.899,90.87527551,367.2255959
30303020862300,00002,311500612007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499545.3358,1097309.69,55.77334022,159.166334
30304009353800,00025,303857841980,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502976.4371,1095654.587,136.2199424,694.9511423
30301011033100,00003,305416841984,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500551.9573,1095672.245,103.2196706,613.2097319
30306020105900,00015,309367522004,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501020.6871,1096737.256,151.7687657,1317.712332
30306015880300,00013,303416181996,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502963.804,1097598.539,48.74418353,143.3615457
30303020866800,00047,311573382007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499574.3534,1097270.325,54.03817107,140.4877998
30305008076600,00021,321844612020,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500112.7641,1097509.443,85.28975775,448.807841
30308013072900,00013,309658031991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497011.8931,1093141.637,47.96912993,137.8325426
3030500029630M,00089,312920952008,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499590.6869,1097442.799,58.27783611,196.3444365
30305007372700,00003,303036701978,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500403.251,1097727.375,64.80549745,178.7775648
30306010494900,00001,305182041983,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502436.1052,1097347.381,60.16872063,167.5689459
30306005823800,00017, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502393.9023,1097667.725,66.30830643,189.5543196
30306010721400,00006,305678491984,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502440.2792,1097078.527,70.91645807,176.5670195
30302014697200,00004,302251651994,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500040.1665,1094065.33,63.19509237,170.2487201
30305010049500,00001,304239701981,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500267.7367,1097667.996,110.4666965,446.4773881
30302016642300,00018,304303051997,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499479.4485,1094209.971,61.27832169,157.1666505
30301015661400,00095,303349201996,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501107.1181,1095145.616,73.99972909,299.9968299
30308015224100,00025,304885501982,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497075.4792,1093536.99,59.95046868,187.184499
30305010295500,00003,304998421983,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499850.6802,1098014.83,70.25591234,234.3224631
30302008465800,00010,310431382005,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498892.0888,1094053.616,47.06582522,135.1272299
30305011149500,00021,306106881985,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500476.3608,1097346.103,72.81509244,296.657048
30306012322900,00016, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,502617.0381,1097472.41,55.52312218,142.1345951
30304021315700,00034,311596342007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502539.1676,1094647.733,50.19983657,121.0171019
30302016353600,00027,303685141996,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500088.1909,1093742.722,65.06736499,225.2386413
30304021432900,00059,312091172008,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502478.6569,1094580.416,50.76000845,122.710064
30306010304000,00009,305067811983,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502097.8732,1096953.025,52.59279795,163.3689308
30302016706400,00005,309059851990,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500448.2581,1094092.223,42.00009295,90.00053875
30303010783000,00025,305765951985,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498838.041,1095803.438,62.41425131,206.9937324
30307013667800,00009,300968711993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500104.6602,1098965.181,74.77719678,314.7528016
30302009722700,00014,304196381981,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499186.2772,1095291.924,46.0138121,120.2937319
30301023739400,00066,311949152007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500563.1962,1095621.842,71.18970365,243.690291
30302013082700,00035,300067531991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500090.3651,1094209.054,49.38130748,112.766468
30305019744900,00017,303419941996,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500578.1839,1097787.408,96.91849066,363.4054006
30302014697400,00002,302251471994,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500033.9611,1094077.524,66.3459856,182.4128355
30306017337000,00023,305113891998,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502450.3453,1097712.524,57.63473675,135.6036102
30302012495400,00014,308456271989,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,499803.5911,1094479.764,131.2312885,718.007353
30306015938400,00003,301308441993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502504.0866,1097584.111,48.09891895,128.4893911
3030500029640M,00090,312955432008,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499609.2639,1097432.472,59.24628452,206.4508551
30308013065100,00009,309601461991,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496856.1664,1093237.108,65.89515394,187.7432286
30305003253800,00025,304059151980,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500520.2184,1097743.002,81.15787165,194.9341877
30304021370600,00469,311555792007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502403.4491,1094883.184,9.100102753,4.225219942
30304021371300,00476,311555532007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502400.3159,1094891.728,9.099914987,4.22491465
30304012512700,00017,308221501989,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502945.6742,1094846.727,57.74998375,180.5720675
30304021315000,00042,311390652007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502503.4496,1094609.214,52.52210261,142.5636238
30305021601100,00092,312959692008,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499762.6012,1097373.559,58.25385916,201.8557253
30302012653100,00018,308375521989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499992.7199,1094354.563,52.44722904,124.5411131
30306015949100,00013,301390411993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502573.5746,1097802.942,53.24941148,144.1887455
30306011307900,00007,306931431987,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502656.9689,1097515.265,50.87859007,141.5851515
30305025906700,00092,320116112017,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500647.7874,1097811.889,108.1648751,659.9889052
30304020041500,00001,309997732005,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,502497.5869,1094562.632,74.53384494,345.6229708
30305021615800,00199,312956172008,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499892.5995,1097294.239,56.98601744,163.945247
30302016309400,00012,309058771990,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,499928.1523,1094427.719,41.99998393,90.0003445
30302013369100,00027,304287811981,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499464.4999,1095092.795,55.99989188,159.99934
30304012513600,00026,308222101989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502873.7237,1094841.372,68.24605602,193.2880764
30302014867300,00002,321248922019,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499394.3653,1095159.054,142.4409653,1330.42803
30302020800500,00002,311550752007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498966.5619,1094517.421,72.00024691,180.471795
30306015937400,00007,301308341993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502478.4812,1097530.742,59.5893451,220.5065439
30305020365600,00027,307198012001,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500499.7302,1097550.026,69.84196261,233.037912
30304021315600,00035,311390672007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502534.7732,1094642.96,50.15518525,120.5973657
30302P00142700,00002, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499927.7634,1093844.737,70.75794315,306.2876078
30301006925900,00049,303626651979,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501596.9551,1095176.594,70.27983407,143.2795298
30307007295100,00012,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500069.4201,1099067.047,213.1637893,1479.501351
30306017646500,00004,303408431996,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503013.0432,1097661.456,51.97860172,143.9613993
3030500029070M,00088,312956122008,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499626.7515,1097451.008,65.34012516,243.6750548
30306014708400,00011,301375611993,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502578.4468,1097742.867,48.20307748,127.9295366
30304016078200,00020,303925191997,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,502511.7426,1096060.992,92.42304379,490.4312732
30306007121400,00002,305462201984,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502433.8816,1096937.954,75.51979828,263.4235822
30302020794400,00017,311546312007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498990.3763,1094637.479,54.91541123,196.08218
30305017268600,00001,305223271998,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500214.3838,1097654.645,145.0396419,1196.514518
30304012513400,00024,308222121989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502889.6667,1094841.621,65.93275405,184.2048535
30302016651000,00015,304608431997,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,499787.7286,1094259.343,44.97063394,127.7215089
30305007564500,00084,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,499505.6603,1098004.483,62.03640622,158.8187262
30301008293300,00006,302785271977,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500647.2597,1095275.203,64.00013192,191.9993039
30302015600600,00030,308942221990,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500121.1996,1094449.761,41.97396584,89.7054226
30302010848900,00002,305847901985,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,500318.0223,1094165.08,56.02910081,160.120228
30305018247900,00007,302414471995,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500309.3693,1097553.482,94.10882361,350.2347041
30302009465100,00005,304132161980,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499003.3442,1095397.478,46.01997439,120.0456744
30304021331500,00128,311480842007,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502374.7902,1094857.499,9.100102854,4.225036702
30302004194900,00001,306819062001,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,498966.1077,1094158.179,286.488156,1350.319306
30302017540400,00024, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500575.0529,1093726.392,135.7491544,495.6863116
3030500033950M,00201,316313162013,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499875.2381,1097304.169,72.99877332,328.0018438
30302015176500,00009,309058871990,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,499933.337,1094430.739,41.99971044,89.99895208
30302014019400,00025,309181281990,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499532.1327,1094646.072,51.20876694,130.1618432
30305016058600,00001,303868181997,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500946.2124,1096882.288,77.74938095,304.077497
30302008466600,00006,307307592001,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498925.8362,1094025.725,52.14968396,139.6381382
30302015395800,00021,315686282012,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,499654.2027,1094655.747,88.70012296,490.1272331
30303016153200,00025,303615361996,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498349.7939,1095142.954,54.08515116,144.5589948
30303011610600,00008,307392301988,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498401.9622,1095262.508,48.15595662,108.5099395
30305008122900,00027,300083691975,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500408.4689,1097683.002,67.9114921,223.451148
30306012598400,00009,308336091989,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502593.3315,1097462.252,61.0682084,214.5860283
3030200049840M,00147,312526052008,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500004.8079,1095115.407,75.12164107,282.9305062
